file,subset,label,duration_s,segments
e01926.wav,training-e,1,19.03,18
e01927.wav,training-e,1,21.39,20
e01928.wav,training-e,1,38.72,37
e01929.wav,training-e,-1,32.93,31
e01930.wav,training-e,1,18.38,17
e01931.wav,training-e,1,18.81,17
e01932.wav,training-e,1,16.09,15
e01933.wav,training-e,1,22.93,21
e01934.wav,training-e,1,17.22,16
e01935.wav,training-e,1,14.74,13
e01936.wav,training-e,1,21.27,20
e01937.wav,training-e,1,35.68,34
e01938.wav,training-e,1,37.38,36
e01939.wav,training-e,1,18.22,17
e01940.wav,training-e,1,12.3,11
e01941.wav,training-e,1,20.83,19
e01942.wav,training-e,1,10.31,9
e01943.wav,training-e,1,17.22,16
e01944.wav,training-e,1,27.13,26
e01945.wav,training-e,1,49.94,48
e01946.wav,training-e,1,12.9,11
e01947.wav,training-e,1,8.12,7
e01948.wav,training-e,1,22.4,21
e01949.wav,training-e,1,26.96,25
e01950.wav,training-e,1,28.57,27
e01951.wav,training-e,1,41.3,40
e01952.wav,training-e,1,26.26,25
e01953.wav,training-e,-1,12.12,11
e01954.wav,training-e,1,41.06,40
e01955.wav,training-e,1,11.91,10
e01956.wav,training-e,1,14.88,13
e01957.wav,training-e,1,10.39,9
e01958.wav,training-e,1,22.59,21
e01959.wav,training-e,1,30.7,29
e01960.wav,training-e,1,18.42,17
e01961.wav,training-e,1,40.15,39
e01962.wav,training-e,-1,8.82,7
e01963.wav,training-e,1,16.32,15
e01964.wav,training-e,1,19.29,18
e01965.wav,training-e,1,15.76,14
e01966.wav,training-e,1,23.68,22
e01967.wav,training-e,-1,23.68,22
e01968.wav,training-e,1,21.2,20
e01969.wav,training-e,1,9.91,8
e01970.wav,training-e,1,21.36,20
e01971.wav,training-e,-1,14.65,13
e01972.wav,training-e,1,17.78,16
e01973.wav,training-e,1,38.91,37
e01974.wav,training-e,1,44.98,43
e01975.wav,training-e,1,50.76,49
e01976.wav,training-e,1,48.48,47
e01977.wav,training-e,1,12.94,11
e01978.wav,training-e,-1,19.06,18
e01979.wav,training-e,1,38.08,37
e01980.wav,training-e,1,14.44,13
e01981.wav,training-e,1,35.94,34
e01982.wav,training-e,1,30.77,29
e01983.wav,training-e,1,19.55,18
e01984.wav,training-e,1,14.22,13
e01985.wav,training-e,1,18.25,17
e01986.wav,training-e,1,46.92,45
e01987.wav,training-e,1,18.11,17
e01988.wav,training-e,1,16.63,15
e01989.wav,training-e,1,17.36,16
e01990.wav,training-e,1,11.23,10
e01991.wav,training-e,1,10.36,9
e01992.wav,training-e,-1,23.78,22
e01993.wav,training-e,1,64.23,63
e01994.wav,training-e,1,15.94,14
e01995.wav,training-e,-1,21.5,20
e01996.wav,training-e,1,26.85,25
e01997.wav,training-e,1,14.04,13
e01998.wav,training-e,1,22.09,21
e01999.wav,training-e,1,10.89,9
e02000.wav,training-e,1,26.79,25
e02001.wav,training-e,1,22.81,21
e02002.wav,training-e,1,17.49,16
e02003.wav,training-e,1,64.29,63
e02004.wav,training-e,1,13.46,12
e02005.wav,training-e,1,15.25,14
e02006.wav,training-e,1,9.16,8
e02007.wav,training-e,1,19.51,18
e02008.wav,training-e,1,17.57,16
e02009.wav,training-e,1,27.92,26
e02010.wav,training-e,1,21.11,20
e02011.wav,training-e,1,22.05,21
e02012.wav,training-e,1,18.66,17
e02013.wav,training-e,1,19.94,18
e02014.wav,training-e,1,33.44,32
e02015.wav,training-e,1,10.57,9
e02016.wav,training-e,1,21.45,20
e02017.wav,training-e,1,43.79,42
e02018.wav,training-e,1,42.26,41
e02019.wav,training-e,1,17.21,16
e02020.wav,training-e,1,18.6,17
e02021.wav,training-e,1,14.82,13
e02022.wav,training-e,1,32.76,31
e02023.wav,training-e,1,16.95,15
e02024.wav,training-e,1,29.09,28
e02025.wav,training-e,1,29.15,28
e02026.wav,training-e,1,24.94,23
e02027.wav,training-e,1,22.91,21
e02028.wav,training-e,1,38.02,37
e02029.wav,training-e,1,13.51,12
e02030.wav,training-e,-1,16.77,15
e02031.wav,training-e,1,9.17,8
e02032.wav,training-e,-1,9.5,8
e02033.wav,training-e,1,33.18,32
e02034.wav,training-e,1,21.39,20
e02035.wav,training-e,1,24.5,23
e02036.wav,training-e,1,41.58,40
e02037.wav,training-e,1,25.53,24
e02038.wav,training-e,1,51.21,50
e02039.wav,training-e,1,11.22,10
e02040.wav,training-e,1,38.95,37
e02041.wav,training-e,1,8.82,7
e02042.wav,training-e,1,31.93,30
e02043.wav,training-e,1,21.9,20
e02044.wav,training-e,-1,31.29,30
e02045.wav,training-e,1,20.89,19
e02046.wav,training-e,1,21.11,20
e02047.wav,training-e,1,21.88,20
e02048.wav,training-e,1,38.83,37
e02049.wav,training-e,1,54.2,53
e02050.wav,training-e,1,21.05,20
e02051.wav,training-e,1,18.09,17
e02052.wav,training-e,1,9.65,8
e02053.wav,training-e,1,24.69,23
e02054.wav,training-e,1,21.49,20
e02055.wav,training-e,1,14.75,13
e02056.wav,training-e,1,14.93,13
e02057.wav,training-e,1,12.47,11
e02058.wav,training-e,1,31.44,30
e02059.wav,training-e,1,11.52,10
e02060.wav,training-e,1,30.42,29
e02061.wav,training-e,1,14.56,13
e02062.wav,training-e,1,21.94,20
e02063.wav,training-e,1,18.75,17
e02064.wav,training-e,1,31.98,30
e02065.wav,training-e,-1,15.88,14
e02066.wav,training-e,1,10.99,9
e02067.wav,training-e,1,25.19,24
e02068.wav,training-e,1,8.09,7
e02069.wav,training-e,1,37.53,36
e02070.wav,training-e,1,12.36,11
e02071.wav,training-e,1,18.15,17
e02072.wav,training-e,1,11.03,10
e02073.wav,training-e,1,19.55,18
e02074.wav,training-e,-1,20.18,19
e02075.wav,training-e,1,30.13,29
e02076.wav,training-e,1,25.57,24
e02077.wav,training-e,1,37.77,36
e02078.wav,training-e,1,8.7,7
e02079.wav,training-e,1,26.57,25
e02080.wav,training-e,1,31.39,30
e02081.wav,training-e,1,15.92,14
e02082.wav,training-e,1,18.99,17
e02083.wav,training-e,1,16.61,15
e02084.wav,training-e,1,30.73,29
e02085.wav,training-e,-1,12.96,11
e02086.wav,training-e,1,20.68,19
e02087.wav,training-e,1,9.23,8
e02088.wav,training-e,1,18.95,17
e02089.wav,training-e,1,9.59,8
e02090.wav,training-e,1,22.36,21
e02091.wav,training-e,1,28.78,27
e02092.wav,training-e,1,12.89,11
e02093.wav,training-e,1,16.0,15
e02094.wav,training-e,1,36.56,35
e02095.wav,training-e,1,15.32,14
e02096.wav,training-e,1,17.32,16
e02097.wav,training-e,-1,16.77,15
e02098.wav,training-e,1,13.37,12
e02099.wav,training-e,1,31.09,30
e02100.wav,training-e,1,12.27,11
e02101.wav,training-e,-1,11.84,10
e02102.wav,training-e,-1,23.34,22
e02103.wav,training-e,1,25.51,24
e02104.wav,training-e,1,15.56,14
e02105.wav,training-e,1,22.09,21
e02106.wav,training-e,1,19.59,18
e02107.wav,training-e,1,22.88,21
e02108.wav,training-e,-1,19.2,18
e02109.wav,training-e,1,25.29,24
e02110.wav,training-e,1,14.52,13
e02111.wav,training-e,1,22.66,21
e02112.wav,training-e,1,20.72,19
e02113.wav,training-e,1,17.45,16
e02114.wav,training-e,1,31.13,30
e02115.wav,training-e,1,9.08,8
e02116.wav,training-e,1,22.43,21
e02117.wav,training-e,1,26.8,25
e02118.wav,training-e,1,21.27,20
e02119.wav,training-e,1,11.2,10
e02120.wav,training-e,1,24.49,23
e02121.wav,training-e,-1,12.56,11
e02122.wav,training-e,1,19.87,18
e02123.wav,training-e,1,17.48,16
e02124.wav,training-e,1,8.53,7
e02125.wav,training-e,1,23.77,22
e02126.wav,training-e,-1,20.29,19
e02127.wav,training-e,1,32.4,31
e02128.wav,training-e,1,22.48,21
e02129.wav,training-e,1,16.41,15
e02130.wav,training-e,1,11.94,10
e02131.wav,training-e,1,14.9,13
e02132.wav,training-e,1,36.31,35
e02133.wav,training-e,-1,14.42,13
e02134.wav,training-e,1,13.08,12
e02135.wav,training-e,-1,12.56,11
e02136.wav,training-e,1,22.03,21
e02137.wav,training-e,-1,21.25,20
e02138.wav,training-e,1,23.74,22
e02139.wav,training-e,1,12.28,11
e02140.wav,training-e,1,27.21,26
e02141.wav,training-e,1,27.5,26
f0001.wav,training-f,1,31.82,30
f0002.wav,training-f,1,30.34,29
f0003.wav,training-f,-1,31.82,30
f0004.wav,training-f,1,35.14,34
f0005.wav,training-f,1,39.74,38
f0006.wav,training-f,1,32.21,31
f0007.wav,training-f,-1,30.43,29
f0008.wav,training-f,-1,42.34,41
f0009.wav,training-f,1,30.43,29
f0010.wav,training-f,1,32.45,31
f0011.wav,training-f,1,59.62,58
f0012.wav,training-f,-1,33.36,32
f0013.wav,training-f,1,34.27,33
f0014.wav,training-f,1,43.1,42
f0015.wav,training-f,1,31.58,30
f0016.wav,training-f,1,31.63,30
f0017.wav,training-f,1,31.82,30
f0018.wav,training-f,-1,30.53,29
f0019.wav,training-f,1,30.67,29
f0020.wav,training-f,-1,30.86,29
f0021.wav,training-f,1,32.35,31
f0022.wav,training-f,1,30.48,29
f0023.wav,training-f,1,30.58,29
f0024.wav,training-f,1,32.16,31
f0025.wav,training-f,1,34.51,33
f0026.wav,training-f,1,31.63,30
f0027.wav,training-f,1,29.95,28
f0028.wav,training-f,1,34.13,33
f0029.wav,training-f,-1,32.54,31
f0030.wav,training-f,1,33.55,32
f0031.wav,training-f,1,31.54,30
f0032.wav,training-f,1,30.82,29
f0033.wav,training-f,1,31.73,30
f0034.wav,training-f,-1,32.26,31
f0035.wav,training-f,-1,32.3,31
f0036.wav,training-f,1,30.48,29
f0037.wav,training-f,1,32.77,31
f0038.wav,training-f,1,32.93,31
f0039.wav,training-f,1,35.04,34
f0040.wav,training-f,1,31.49,30
f0041.wav,training-f,-1,39.55,38
f0042.wav,training-f,1,32.4,31
f0043.wav,training-f,1,35.18,34
f0044.wav,training-f,1,30.1,29
f0045.wav,training-f,-1,35.95,34
f0046.wav,training-f,1,39.65,38
f0047.wav,training-f,-1,31.73,30
f0048.wav,training-f,1,32.3,31
f0049.wav,training-f,1,33.22,32
f0050.wav,training-f,-1,30.43,29
f0051.wav,training-f,1,31.25,30
f0052.wav,training-f,-1,33.41,32
f0053.wav,training-f,1,32.59,31
f0054.wav,training-f,1,30.96,29
f0055.wav,training-f,1,34.51,33
f0056.wav,training-f,-1,30.86,29
f0057.wav,training-f,-1,31.06,30
f0058.wav,training-f,1,40.61,39
f0059.wav,training-f,1,52.32,51
f0060.wav,training-f,-1,31.3,30
f0061.wav,training-f,1,30.77,29
f0062.wav,training-f,1,31.25,30
f0063.wav,training-f,-1,31.2,30
f0064.wav,training-f,-1,34.9,33
f0065.wav,training-f,1,29.66,28
f0066.wav,training-f,1,30.29,29
f0067.wav,training-f,-1,32.88,31
f0068.wav,training-f,-1,33.5,32
f0069.wav,training-f,-1,33.7,32
f0070.wav,training-f,1,31.34,30
f0071.wav,training-f,-1,30.67,29
f0072.wav,training-f,-1,30.69,29
f0073.wav,training-f,1,30.91,29
f0074.wav,training-f,1,33.89,32
f0075.wav,training-f,1,30.96,29
f0076.wav,training-f,1,32.78,31
f0077.wav,training-f,1,33.89,32
f0078.wav,training-f,1,32.78,31
f0079.wav,training-f,-1,36.58,35
f0080.wav,training-f,1,30.57,29
f0081.wav,training-f,1,31.1,30
f0082.wav,training-f,-1,31.54,30
f0083.wav,training-f,-1,35.38,34
f0084.wav,training-f,1,34.22,33
f0085.wav,training-f,-1,30.05,29
f0086.wav,training-f,1,31.68,30
f0087.wav,training-f,1,31.78,30
f0088.wav,training-f,1,31.25,30
f0089.wav,training-f,-1,32.45,31
f0090.wav,training-f,-1,30.0,29
f0091.wav,training-f,1,37.34,36
f0092.wav,training-f,1,31.82,30
f0093.wav,training-f,-1,30.67,29
f0094.wav,training-f,1,30.34,29
f0095.wav,training-f,1,41.09,40
f0096.wav,training-f,-1,32.5,31
f0097.wav,training-f,1,56.69,55
f0098.wav,training-f,1,29.62,28
f0099.wav,training-f,-1,30.49,29
f0100.wav,training-f,1,31.34,30
f0101.wav,training-f,1,30.96,29
f0102.wav,training-f,1,31.15,30
f0103.wav,training-f,-1,31.73,30
f0104.wav,training-f,1,30.86,29
f0105.wav,training-f,1,30.34,29
f0106.wav,training-f,1,32.32,31
f0107.wav,training-f,1,30.58,29
f0108.wav,training-f,1,30.53,29
f0109.wav,training-f,1,30.77,29
f0110.wav,training-f,1,30.67,29
f0111.wav,training-f,1,29.38,28
f0112.wav,training-f,1,30.43,29
f0113.wav,training-f,1,32.98,31
f0114.wav,training-f,1,31.39,30
